App,Package,Start Time,Duration,Filename
"System",,"Jun 7, 2018 @ 03:41:34 PM","1h 0 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
24766,1,24859,1777164,24857,0,24868,4,
24868,1,24959,1776740,24958,0,24964,5,
24964,1,25060,1776740,25059,0,25066,4,
25067,1,25161,1776740,25160,0,25167,2,
25167,1,25262,1776916,25261,0,25268,4,
25268,1,25363,1776916,25362,0,25370,3,
25371,1,25464,1776916,25463,0,25479,1,
25486,1,25564,1776968,25563,0,25573,51,
25573,1,25667,1777020,25664,0,25683,22,
25684,1,25765,1777020,25764,0,25773,17,
25773,1,25867,1777020,25866,0,25874,4,
25874,1,25968,1777020,25966,0,25974,3,
25975,1,26068,1777144,26067,0,26077,1,
26078,1,26169,1777144,26167,0,26175,9,
26176,1,26270,1777144,26269,0,26276,3,
26277,1,26371,1777144,26369,0,26377,1,
26378,1,26471,1777100,26470,0,26479,1,
26479,1,26576,1777096,26572,0,26586,5,
26587,1,26673,1777148,26671,0,26684,2,
26684,1,26774,1776972,26773,0,26781,13,
26781,1,26874,1777032,26873,0,26881,3,
26881,1,26976,1776908,26975,0,26983,3,
26983,1,27076,1777028,27075,0,27083,4,
27084,1,27177,1777152,27176,0,27185,0,
27185,1,27278,1777276,27277,0,27287,4,
27287,1,27382,1777152,27378,0,27389,9,
27390,1,27480,1777116,27479,0,27487,5,
27488,1,27581,1777144,27580,0,27590,4,
27590,1,27682,1777144,27681,0,27689,5,
27690,1,27783,1777268,27781,0,27788,5,
27789,1,27883,1777268,27882,0,27893,2,
27893,1,27984,1777216,27983,0,27990,9,
27990,1,28085,1777268,28083,0,28092,4,
28093,1,28186,1777392,28185,0,28194,4,
28194,1,28287,1777392,28285,0,28294,0,
28294,1,28387,1777392,28386,0,28395,3,
28396,1,28488,1777480,28487,0,28498,4,
28498,1,28590,1777284,28588,0,28599,8,
28599,1,28690,1777284,28689,0,28696,5,
28697,1,28791,1777408,28790,0,28797,3,
28798,1,28892,1777408,28891,0,28898,1,
28899,1,28993,1777408,28992,0,28999,3,
29000,1,29093,1777532,29092,0,29102,3,
29103,1,29194,1777656,29193,0,29202,9,
29202,1,29294,1777656,29293,0,29302,3,
