App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:28:31 PM","15 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
32470,1,32551,1773128,32550,0,32560,70,
32561,1,32652,1773128,32651,0,32665,66,
32665,1,32754,1773500,32753,0,32766,69,
32766,1,32855,1773688,32853,0,32873,78,
32874,1,32957,1776000,32956,0,32964,65,
32964,1,33062,1776496,33061,0,33077,69,
33078,1,33163,1779916,33162,0,33174,66,
33175,1,33263,1778632,33262,0,33274,39,
33274,1,33364,1778684,33363,0,33381,23,
33381,1,33466,1779048,33464,0,33472,16,
33472,1,33566,1778924,33564,0,33579,14,
33579,1,33666,1778924,33665,0,33673,17,
33673,1,33766,1779048,33765,0,33773,14,
33773,1,33866,1779296,33865,0,33880,16,
33880,1,33967,1779528,33966,0,33974,45,
33974,1,34067,1779776,34066,0,34077,20,
34077,1,34168,1778872,34167,0,34177,44,
34177,1,34268,1779120,34267,0,34273,28,
34273,1,34369,1779120,34368,0,34377,4,
34378,1,34470,1779120,34469,0,34477,6,
34477,1,34570,1779484,34569,0,34579,2,
34579,1,34670,1779184,34669,0,34677,8,
34677,1,34770,1779308,34769,0,34777,2,
34777,1,34871,1779324,34870,0,34879,4,
34879,1,34971,1779324,34970,0,34977,2,
34977,1,35071,1779572,35070,0,35077,0,
35078,1,35171,1779572,35170,0,35179,4,
35179,1,35272,1779572,35270,0,35280,2,
35280,1,35374,1779448,35371,0,35379,10,
35379,1,35472,1771960,35471,0,35478,5,
35478,1,35573,1771960,35571,0,35578,4,
35579,1,35673,1772020,35672,0,35679,2,
35679,1,35773,1772080,35772,0,35778,6,
35778,1,35873,1772116,35872,0,35879,4,
35879,1,35974,1772176,35972,0,35984,2,
35984,1,36074,1772028,36073,0,36080,6,
36081,1,36178,1771900,36174,0,36187,16,
36187,1,36276,1771112,36274,0,36290,8,
36291,1,36376,1771164,36374,0,36380,22,
36381,1,36476,1771348,36475,0,36481,6,
36481,1,36576,1771348,36575,0,36581,2,
36581,1,36676,1771348,36675,0,36683,4,
36683,1,36777,1771068,36775,0,36782,7,
36782,1,36877,1771108,36876,0,36885,4,
36885,1,36977,1771160,36976,0,36984,3,
36985,1,37077,1771160,37076,0,37084,3,
37084,1,37178,1771344,37177,0,37184,3,
37184,1,37278,1771344,37277,0,37283,3,
37284,1,37382,1771220,37380,0,37407,15,
37410,1,37479,1775828,37478,0,37490,64,
37491,1,37581,1780168,37580,0,37600,75,
37601,1,37681,1780540,37680,0,37690,63,
37690,1,37785,1779812,37783,0,37797,55,
37798,1,37886,1780328,37884,0,37900,51,
37900,1,37985,1780824,37984,0,37995,60,
37996,1,38086,1781072,38085,0,38095,51,
38095,1,38186,1781444,38185,0,38194,57,
38194,1,38286,1777052,38286,0,38294,21,
38295,1,38387,1777052,38386,0,38392,22,
38392,1,38487,1777052,38487,0,38492,7,
38493,1,38587,1776804,38587,0,38594,6,
