App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:22 AM","56 min 47 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
50014,1,50109,1771912,50108,0,50114,30,
50114,1,50210,1771920,50209,0,50214,25,
50215,1,50311,1771980,50310,0,50316,29,
50316,1,50411,1772724,50410,0,50417,30,
50418,1,50511,1773780,50510,0,50521,29,
50522,1,50613,1769392,50611,0,50619,18,
50620,1,50716,1769392,50714,0,50723,3,
50724,1,50817,1768612,50814,0,50831,3,
50831,1,50916,1768672,50914,0,50923,7,
50923,1,51016,1768744,51015,0,51023,3,
51024,1,51117,1768924,51116,0,51124,4,
51125,1,51218,1769028,51216,0,51225,3,
51226,1,51318,1769248,51317,0,51338,4,
51339,1,51422,1769068,51418,0,51427,12,
51427,1,51519,1769068,51519,0,51526,6,
51526,1,51624,1769068,51621,0,51633,3,
51634,1,51721,1769124,51720,0,51728,3,
51729,1,51822,1769184,51821,0,51832,3,
51833,1,51923,1769184,51922,0,51935,6,
51935,1,52024,1769236,52023,0,52031,4,
52032,1,52124,1769288,52123,0,52136,1,
52137,1,52224,1769320,52223,0,52229,9,
52230,1,52325,1770088,52324,0,52336,30,
52336,1,52425,1770452,52424,0,52433,27,
52433,1,52526,1770688,52525,0,52531,31,
52531,1,52628,1770920,52626,0,52636,29,
52637,1,52727,1771160,52726,0,52732,25,
52733,1,52828,1771280,52826,0,52836,32,
52836,1,52929,1771640,52927,0,52937,32,
52937,1,53028,1771408,53027,0,53033,38,
53033,1,53129,1771668,53128,0,53134,27,
53134,1,53230,1772744,53229,0,53237,29,
53238,1,53330,1771976,53329,0,53336,24,
53336,1,53431,1769472,53429,0,53441,6,
53441,1,53532,1769532,53531,0,53539,4,
53540,1,53633,1769532,53632,0,53640,1,
53641,1,53734,1769584,53732,0,53744,4,
53745,1,53834,1769432,53832,0,53841,7,
53842,1,53937,1769492,53935,0,53945,5,
53946,1,54036,1769492,54035,0,54042,6,
54043,1,54137,1769572,54135,0,54143,1,
54143,1,54238,1769504,54236,0,54244,1,
