App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 04:04:45 PM","15 min 35 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
28281,1,28367,1755844,28366,0,28379,67,
28379,1,28467,1759592,28466,0,28483,55,
28484,1,28567,1761408,28566,0,28577,53,
28577,1,28672,1761408,28669,0,28686,34,
28686,1,28771,1761432,28770,0,28782,29,
28782,1,28872,1761356,28870,0,28893,24,
28893,1,28972,1760816,28971,0,28981,40,
28981,1,29073,1760444,29071,0,29086,19,
29087,1,29173,1760812,29172,0,29184,38,
29184,1,29279,1760680,29273,0,29287,54,
29287,1,29374,1760680,29373,0,29382,44,
29382,1,29475,1760680,29474,0,29484,37,
29485,1,29576,1761056,29574,0,29585,38,
29585,1,29676,1761368,29674,0,29685,25,
29685,1,29776,1762632,29774,0,29784,57,
29784,1,29877,1765592,29876,0,29883,78,
29883,1,29978,1771272,29977,0,29990,62,
29990,1,30078,1771352,30077,0,30087,55,
30087,1,30179,1772044,30178,0,30189,37,
30189,1,30280,1772300,30278,0,30288,32,
30288,1,30380,1771804,30379,0,30387,37,
30387,1,30481,1771804,30479,0,30488,27,
30488,1,30582,1771804,30581,0,30589,34,
30589,1,30682,1771928,30681,0,30689,18,
30689,1,30782,1771728,30781,0,30789,5,
30789,1,30883,1771728,30882,0,30890,6,
30891,1,30983,1771788,30982,0,30998,6,
30999,1,31084,1771788,31083,0,31092,7,
31092,1,31184,1771292,31183,0,31192,4,
31192,1,31285,1771292,31283,0,31292,4,
31293,1,31385,1771292,31384,0,31392,6,
31393,1,31485,1771292,31484,0,31494,4,
31494,1,31585,1771292,31584,0,31594,6,
31595,1,31686,1771292,31685,0,31695,5,
31696,1,31788,1771292,31785,0,31796,10,
31796,1,31886,1771368,31885,0,31892,13,
31892,1,31987,1771316,31986,0,32005,8,
32005,1,32088,1771376,32087,0,32100,46,
32101,1,32188,1771500,32187,0,32202,79,
32203,1,32289,1771624,32288,0,32308,73,
32309,1,32389,1771004,32388,0,32417,73,
32418,1,32489,1771252,32489,0,32500,70,
32500,1,32590,1771376,32589,0,32604,55,
32605,1,32690,1771376,32689,0,32702,60,
32702,1,32791,1771344,32790,0,32802,61,
32804,1,32891,1772040,32890,0,32898,53,
32898,1,32992,1772240,32991,0,33004,43,
33004,1,33095,1773044,33094,0,33102,53,
33103,1,33196,1776544,33194,0,33206,43,
33206,1,33297,1776556,33295,0,33304,42,
33304,1,33397,1776860,33396,0,33405,36,
33405,1,33499,1776920,33497,0,33514,40,
33514,1,33600,1777108,33598,0,33610,58,
33610,1,33700,1777008,33699,0,33713,54,
33713,1,33800,1776976,33799,0,33806,44,
33806,1,33901,1777228,33900,0,33906,17,
33906,1,34001,1777228,34000,0,34008,6,
34008,1,34101,1777284,34100,0,34109,10,
34109,1,34202,1777284,34201,0,34209,7,
34209,1,34302,1777408,34301,0,34310,5,
34310,1,34402,1777408,34401,0,34410,4,
34410,1,34503,1777532,34502,0,34513,7,
34513,1,34603,1777480,34602,0,34614,8,
34615,1,34703,1777480,34702,0,34711,5,
34711,1,34804,1777456,34803,0,34811,6,
34811,1,34904,1777616,34903,0,34911,8,
34912,1,35004,1777616,35003,0,35012,4,
35012,1,35105,1777740,35104,0,35116,5,
35116,1,35205,1778484,35204,0,35214,4,
35214,1,35305,1778432,35304,0,35309,15,
35310,1,35406,1778492,35404,0,35413,4,
35413,1,35506,1778616,35505,0,35513,7,
35513,1,35607,1778616,35605,0,35614,5,
35614,1,35707,1778616,35705,0,35713,3,
35714,1,35806,1778716,35805,0,35814,9,
35814,1,35906,1778788,35906,0,35915,20,
35915,1,36007,1778488,36006,0,36020,23,
36020,1,36108,1778488,36106,0,36118,9,
36119,1,36208,1778488,36207,0,36215,6,
36215,1,36309,1778488,36307,0,36316,4,
36316,1,36409,1778488,36407,0,36416,5,
36417,1,36509,1778612,36508,0,36516,7,
36517,1,36609,1778612,36608,0,36621,3,
36621,1,36709,1778736,36708,0,36717,9,
36717,1,36810,1778704,36809,0,36818,5,
36818,1,36910,1778756,36909,0,36918,6,
36919,1,37018,1778756,37010,0,37030,19,
37030,1,37111,1779252,37110,0,37130,34,
37131,1,37219,1779748,37218,0,37234,74,
37234,1,37320,1779764,37318,0,37339,79,
37339,1,37420,1780656,37419,0,37429,78,
37429,1,37521,1783752,37519,0,37532,73,
37532,1,37622,1780732,37620,0,37640,89,
37640,1,37723,1785252,37721,0,37737,67,
37738,1,37822,1785652,37821,0,37838,64,
37838,1,37922,1788736,37922,0,37930,65,
37930,1,38023,1787084,38022,0,38034,53,
38034,1,38126,1787208,38123,0,38136,31,
38136,1,38226,1787208,38223,0,38234,39,
38234,1,38330,1787084,38323,0,38343,34,
38343,1,38374,1787084,38373,0,38384,25,
38385,1,38475,1787208,38474,0,38481,28,
38482,1,38580,1787208,38578,0,38587,16,
38587,1,38681,1787208,38679,0,38694,15,
38694,1,38781,1787300,38779,0,38788,21,
38789,1,38881,1786728,38879,0,38887,11,
38887,1,38981,1786848,38980,0,38988,3,
38988,1,39081,1786972,39080,0,39088,7,
39089,1,39180,1787220,39180,0,39185,10,
39186,1,39282,1787344,39281,0,39289,4,
39290,1,39383,1787468,39381,0,39393,6,
39394,1,39482,1787664,39481,0,39487,10,
39487,1,39583,1787664,39581,0,39590,6,
39590,1,39683,1787716,39682,0,39690,6,
39690,1,39784,1787708,39782,0,39794,7,
39795,1,39884,1787660,39882,0,39895,6,
39895,1,39984,1787712,39983,0,39991,6,
39992,1,40084,1787712,40083,0,40089,6,
40090,1,40186,1787360,40185,0,40193,16,
40194,1,40288,1787416,40285,0,40320,14,
40320,1,40387,1787596,40386,0,40399,67,
40399,1,40487,1787596,40486,0,40496,68,
40496,1,40587,1787596,40586,0,40606,64,
40607,1,40688,1787596,40687,0,40703,59,
40703,1,40788,1787588,40787,0,40809,70,
40809,1,40889,1787712,40887,0,40904,71,
40905,1,40989,1787712,40988,0,40997,68,
40997,1,41089,1787712,41088,0,41105,62,
41105,1,41190,1787960,41189,0,41205,63,
41205,1,41290,1788084,41289,0,41302,65,
41302,1,41390,1788336,41389,0,41396,58,
41396,1,41491,1790412,41490,0,41504,53,
41504,1,41595,1790536,41590,0,41603,39,
41603,1,41696,1790436,41690,0,41706,36,
41706,1,41792,1790344,41791,0,41800,29,
41800,1,41896,1790344,41892,0,41909,34,
41910,1,41992,1790352,41992,0,41999,20,
41999,1,42093,1790352,42092,0,42100,7,
42100,1,42194,1790412,42193,0,42203,5,
42203,1,42294,1790360,42293,0,42299,13,
42300,1,42395,1790360,42393,0,42401,6,
42401,1,42495,1790360,42493,0,42501,8,
42501,1,42595,1790416,42594,0,42602,6,
42602,1,42698,1790044,42695,0,42708,14,
42708,1,42796,1789984,42795,0,42800,19,
42801,1,42898,1789912,42896,0,42906,14,
42907,1,42996,1789756,42995,0,43000,16,
43001,1,43097,1789816,43096,0,43103,6,
43104,1,43198,1789876,43196,0,43205,4,
43205,1,43297,1789876,43296,0,43304,5,
43304,1,43398,1789876,43397,0,43404,8,
43404,1,43500,1789752,43499,0,43524,10,
43525,1,43598,1789752,43597,0,43606,33,
43606,1,43700,1789752,43698,0,43715,61,
43715,1,43800,1789688,43799,0,43813,66,
43814,1,43901,1793588,43900,0,43913,87,
43914,1,44002,1792696,44001,0,44013,70,
44013,1,44103,1792944,44102,0,44116,73,
44116,1,44204,1796976,44202,0,44213,62,
44213,1,44304,1800996,44303,0,44318,61,
44318,1,44405,1800344,44404,0,44415,67,
44415,1,44506,1800524,44504,0,44523,69,
44523,1,44605,1797300,44605,0,44614,70,
44615,1,44706,1797548,44705,0,44714,41,
44714,1,44806,1797728,44805,0,44814,23,
44814,1,44907,1797852,44906,0,44918,15,
