App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 02:02:10 PM","20 min 3 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
363611,1,364313,1707312,364319,8,364313,1400000,
363713,1,364414,1707312,364417,21,364415,1600000,
363821,1,364513,1707312,364515,2,364514,1400000,
363915,1,364614,1707312,364616,4,364614,1400000,
364015,1,364714,1707312,364716,2,364714,1400000,
364115,1,364814,1707312,364816,3,364815,1400000,
364216,1,364914,1707280,364917,4,364915,1400000,
364319,1,365015,1707280,365017,3,365015,1400000,
364417,1,365115,1707280,365117,0,365115,1400000,
364516,1,365215,1707280,365217,3,365215,1400000,
364616,1,365365,1707732,365367,9,365366,1600000,
364716,1,365467,1707856,365469,17,365467,1600000,
364817,1,365517,1708228,365521,5,365518,1600000,
364917,1,365617,1710268,365619,20,365617,1600000,
365017,1,365718,1712004,365720,8,365719,1600000,
365117,1,365824,1715960,365832,18,365824,1600000,
365217,1,365931,1716084,365937,20,365931,1600000,
365367,1,366025,1716208,366027,19,366025,1600000,
365469,1,366127,1705792,366129,25,366127,1600000,
365521,1,366228,1709792,366234,25,366228,1600000,
365619,1,366330,1704636,366333,45,366330,1600000,
365721,1,366430,1702652,366457,21,366431,1400000,
365835,1,366531,1701412,366534,11,366531,1600000,
365939,1,366630,1701412,366633,2,366631,1400000,
366027,1,366731,1701412,366734,0,366731,1400000,
366129,1,366831,1701224,366837,10,366831,1400000,
366234,1,366931,1701216,366934,5,366931,1400000,
366334,1,367031,1701216,367034,4,367032,1400000,
366458,1,367132,1701216,367134,0,367132,1400000,
366534,1,367232,1701092,367236,2,367232,1400000,
366633,1,367332,1701092,367335,4,367332,1400000,
366734,1,367432,1701092,367435,4,367433,1400000,
366838,1,367532,1701092,367535,1,367533,1400000,
366934,1,367633,1701092,367641,3,367633,1400000,
367034,1,367733,1701216,367736,6,367734,1400000,
367135,1,367833,1701216,367836,2,367834,1400000,
367237,1,367933,1701264,367937,2,367934,1400000,
367335,1,368034,1701264,368038,8,368034,1400000,
367435,1,368134,1701140,368137,6,368134,1400000,
367535,1,368234,1701248,368237,10,368235,1400000,
367643,1,368334,1701248,368337,6,368335,1400000,
367736,1,368435,1701248,368441,4,368436,1400000,
367837,1,368535,1701248,368538,15,368535,1400000,
367937,1,368635,1701248,368638,2,368636,1400000,
368039,1,368735,1701248,368738,3,368736,1400000,
368137,1,368837,1701248,368841,0,368837,1400000,
368238,1,368936,1701232,368941,1,368936,1400000,
368338,1,369036,1701232,369039,2,369037,1400000,
368443,1,369136,1701356,369139,6,369137,1400000,
368538,1,369236,1701356,369241,2,369237,1400000,
368639,1,369337,1701356,369340,3,369337,1400000,
368739,1,369437,1701356,369440,1,369437,1400000,
368842,1,369537,1701356,369540,8,369538,1400000,
368942,1,369638,1701356,369643,11,369638,1400000,
369040,1,369738,1701356,369741,6,369738,1400000,
369139,1,369838,1701356,369841,4,369838,1400000,
369242,1,369938,1701372,369942,1,369939,1400000,
369340,1,370039,1701392,370051,6,370039,1400000,
369440,1,370139,1702012,370143,8,370139,1600000,
369540,1,370239,1701392,370242,22,370240,1600000,
369643,1,370339,1703376,370343,24,370340,1600000,
369741,1,370440,1704740,370449,2,370440,1600000,
369841,1,370540,1706104,370545,22,370540,1600000,
369942,1,370640,1706600,370645,20,370641,1400000,
370051,1,370741,1708656,370747,30,370741,1400000,
370143,1,370844,1696868,370851,28,370844,1600000,
370243,1,370948,1697244,370952,26,370948,1600000,
370343,1,371051,1700964,371054,22,371051,1400000,
370450,1,371148,1698484,371151,19,371149,1400000,
370545,1,371248,1698484,371272,8,371249,1400000,
370646,1,371349,1694888,371353,15,371349,1400000,
370747,1,371449,1694888,371453,2,371449,1400000,
370853,1,371551,1695120,371572,4,371553,1400000,
370953,1,371649,1694996,371654,14,371650,1400000,
371055,1,371750,1694996,371756,3,371750,1400000,
371153,1,371850,1695044,371855,8,371850,1400000,
371273,1,371950,1695092,371955,4,371951,1400000,
371354,1,372051,1695092,372071,4,372051,1400000,
371454,1,372151,1695092,372156,4,372152,1400000,
371572,1,372251,1695092,372257,7,372252,1400000,
371654,1,372354,1695092,372372,6,372355,1400000,
371756,1,372453,1695092,372458,2,372453,1400000,
371855,1,372553,1695092,372560,4,372553,1400000,
371955,1,372653,1695092,372658,12,372654,1400000,
372071,1,372753,1695092,372758,0,372754,1400000,
372156,1,372854,1695092,372875,4,372854,1400000,
372257,1,372954,1695116,372959,6,372954,1400000,
372372,1,373054,1695116,373059,5,373055,1400000,
372458,1,373156,1695184,373174,1,373157,1400000,
372561,1,373255,1695184,373260,8,373255,1400000,
372659,1,373355,1695184,373360,10,373355,1600000,
372759,1,373455,1695184,373460,10,373456,1400000,
372876,1,373555,1695184,373560,4,373556,1400000,
372959,1,373656,1695060,373676,9,373656,1400000,
373059,1,373756,1695060,373761,4,373756,1400000,
373174,1,373856,1695060,373861,4,373857,1400000,
373260,1,373957,1695052,373961,4,373957,1400000,
373361,1,374057,1695052,374062,4,374057,1400000,
373460,1,374157,1695052,374178,1,374158,1400000,
373560,1,374258,1695052,374263,4,374258,1400000,
373676,1,374358,1695052,374362,6,374358,1400000,
373761,1,374458,1695052,374463,8,374458,1400000,
373861,1,374558,1695052,374563,8,374559,1400000,
373962,1,374658,1695052,374679,2,374659,1400000,
374062,1,374759,1695052,374764,12,374759,1400000,
374178,1,374859,1695028,374864,0,374860,1400000,
374264,1,374961,1695052,374977,7,374961,1400000,
374363,1,375059,1695052,375064,8,375060,1400000,
374463,1,375160,1695052,375166,6,375161,1400000,
374564,1,375260,1695052,375265,12,375261,1400000,
374679,1,375360,1695052,375365,2,375361,1400000,
374764,1,375461,1694928,375481,1,375461,1400000,
374864,1,375561,1694928,375566,4,375561,1400000,
374978,1,375661,1694928,375666,8,375662,1400000,
375065,1,375763,1694928,375781,2,375763,1400000,
375167,1,375862,1695052,375866,8,375862,1400000,
375265,1,375962,1695044,375970,4,375962,1400000,
375365,1,376062,1695044,376067,9,376063,1400000,
375482,1,376162,1695044,376167,5,376163,1400000,
375566,1,376263,1695044,376282,0,376263,1400000,
375666,1,376363,1695044,376367,4,376363,1400000,
375781,1,376463,1695044,376468,6,376464,1400000,
375866,1,376565,1695044,376583,5,376565,1400000,
375970,1,376664,1695168,376668,6,376664,1400000,
376067,1,376764,1695168,376770,3,376764,1400000,
376167,1,376864,1695168,376869,10,376865,1400000,
376283,1,376964,1695044,376970,0,376965,1400000,
376368,1,377066,1695044,377086,6,377066,1400000,
376468,1,377166,1695044,377171,8,377166,1400000,
376583,1,377266,1695044,377271,2,377266,1400000,
376668,1,377367,1695044,377387,6,377368,1400000,
376770,1,377466,1695044,377471,2,377467,1400000,
376869,1,377567,1695044,377573,1,377567,1400000,
376970,1,377667,1695044,377672,11,377668,1400000,
377086,1,377767,1695044,377772,5,377768,1400000,
377171,1,377868,1695020,377888,0,377868,1400000,
377271,1,377968,1695004,377973,8,377968,1400000,
377387,1,378068,1695004,378073,3,378069,1400000,
377471,1,378170,1695004,378188,6,378170,1400000,
377573,1,378269,1695004,378273,4,378269,1400000,
377672,1,378369,1695004,378375,6,378369,1400000,
377772,1,378469,1695004,378474,10,378470,1400000,
377889,1,378569,1695004,378574,1,378570,1400000,
377973,1,378670,1695004,378692,4,378670,1400000,
378073,1,378770,1694880,378775,8,378770,1400000,
378188,1,378870,1695004,378875,6,378871,1400000,
378273,1,378971,1695112,378975,7,378971,1400000,
378375,1,379071,1695112,379076,1,379071,1400000,
378474,1,379171,1695112,379191,6,379172,1400000,
378574,1,379271,1695112,379276,8,379272,1400000,
378692,1,379372,1695112,379376,1,379372,1400000,
378775,1,379472,1695112,379500,3,379474,1400000,
378875,1,379572,1695112,379577,6,379573,1400000,
378976,1,379672,1695112,379678,8,379673,1400000,
379076,1,379773,1695112,379777,4,379773,1400000,
379192,1,379873,1695104,379877,4,379873,1400000,
379276,1,379973,1695104,379993,0,379974,1400000,
379376,1,380073,1695104,380078,4,380074,1400000,
379501,1,380174,1695104,380178,5,380174,1400000,
379577,1,380274,1695104,380279,6,380275,1600000,
379679,1,380375,1694980,380379,2,380375,1400000,
379778,1,380475,1694980,380498,4,380475,1400000,
379878,1,380575,1694980,380580,10,380576,1400000,
379994,1,380675,1694980,380680,0,380676,1400000,
380078,1,380777,1694980,380796,7,380778,1400000,
380179,1,380876,1694980,380881,8,380876,1400000,
380279,1,380976,1694980,380982,1,380977,1400000,
380379,1,381077,1694980,381081,6,381077,1400000,
380499,1,381177,1694980,381182,6,381177,1400000,
380580,1,381277,1694980,381299,2,381278,1400000,
380680,1,381377,1694980,381382,23,381378,1600000,
380796,1,381477,1694980,381482,2,381478,1600000,
380881,1,381579,1694980,381599,6,381580,1400000,
380983,1,381678,1694980,381683,7,381678,1400000,
381082,1,381778,1694980,381785,3,381779,1400000,
381182,1,381878,1694980,381883,6,381879,1400000,
381299,1,381979,1694980,381984,6,381979,1400000,
381382,1,382079,1694980,382101,4,382080,1400000,
381482,1,382179,1694980,382184,7,382180,1600000,
381599,1,382280,1694856,382284,8,382280,1400000,
381683,1,382381,1694980,382399,3,382382,1400000,
381786,1,382480,1694856,382485,9,382481,1400000,
381883,1,382580,1694856,382586,1,382581,1400000,
381984,1,382681,1694856,382685,6,382681,1400000,
382101,1,382781,1694856,382786,1,382781,1400000,
382184,1,382881,1694856,382902,4,382882,1400000,
382284,1,382981,1695104,382986,10,382982,1400000,
382400,1,383084,1699444,383089,29,383085,1600000,
382485,1,383185,1699568,383190,31,383185,1400000,
382587,1,383285,1699568,383290,25,383285,1400000,
382686,1,383385,1699568,383404,30,383386,1600000,
382786,1,383485,1699568,383490,30,383486,1600000,
382903,1,383586,1699568,383590,30,383586,1600000,
382986,1,383687,1699568,383705,29,383688,1600000,
383089,1,383786,1699568,383791,35,383787,1600000,
383190,1,383886,1700188,383895,30,383887,1600000,
383290,1,383987,1700932,383993,31,383987,1600000,
383404,1,384087,1701800,384094,24,384088,1400000,
383490,1,384187,1704156,384207,26,384188,1400000,
383591,1,384287,1704156,384292,30,384288,1400000,
383706,1,384388,1704156,384392,31,384388,1600000,
383791,1,384488,1704156,384492,30,384488,1600000,
383896,1,384588,1704156,384593,25,384588,1600000,
383993,1,384688,1704156,384707,27,384689,1600000,
384094,1,384788,1704156,384793,32,384789,1600000,
384207,1,384889,1704148,384893,27,384889,1600000,
384292,1,384990,1707008,385007,27,384991,1600000,
384392,1,385089,1708372,385093,32,385090,1600000,
384492,1,385190,1720648,385197,29,385190,1400000,
384593,1,385290,1723376,385294,29,385290,1600000,
384707,1,385390,1723376,385400,32,385390,1600000,
384793,1,385490,1723376,385515,25,385491,1600000,
384893,1,385591,1723252,385595,35,385591,1600000,
385007,1,385691,1723252,385695,27,385691,1600000,
385093,1,385792,1723252,385810,27,385793,1600000,
385197,1,385891,1723276,385896,35,385892,1600000,
385294,1,385992,1723276,385998,27,385992,1600000,
385400,1,386092,1723276,386096,35,386092,1600000,
385516,1,386192,1723252,386197,30,386193,1400000,
385595,1,386292,1723376,386314,24,386293,1600000,
385695,1,386393,1723624,386397,27,386393,1600000,
385810,1,386493,1723624,386497,34,386493,1600000,
385896,1,386594,1723624,386611,29,386595,1600000,
385999,1,386693,1723624,386698,30,386694,1600000,
386097,1,386794,1723624,386799,32,386794,1600000,
386197,1,386894,1723648,386898,34,386894,1600000,
386314,1,386994,1723648,386998,27,386994,1600000,
386397,1,387094,1723648,387113,27,387095,1600000,
386497,1,387194,1723648,387199,36,387195,1600000,
386611,1,387295,1723648,387303,25,387296,1600000,
386698,1,387395,1726996,387403,38,387396,1600000,
386799,1,387495,1738528,387500,29,387496,1600000,
386898,1,387596,1738528,387614,30,387596,1600000,
386998,1,387696,1738528,387700,32,387696,1600000,
387113,1,387796,1738528,387800,27,387797,1600000,
387199,1,387898,1738504,387914,27,387899,1600000,
387304,1,387997,1738504,388001,32,387997,1600000,
387403,1,388097,1738504,388102,27,388098,1600000,
387500,1,388197,1738504,388202,29,388198,1600000,
387614,1,388298,1738504,388302,27,388298,1600000,
387701,1,388398,1738504,388417,32,388398,1600000,
387801,1,388498,1738504,388503,27,388499,1600000,
387915,1,388598,1738504,388603,27,388599,1600000,
388001,1,388699,1738504,388703,32,388699,1600000,
388103,1,388799,1738504,388803,29,388799,1600000,
388203,1,388899,1738628,388918,27,388900,1600000,
388302,1,388999,1738628,389004,33,389000,1600000,
388418,1,389100,1738628,389104,29,389100,1600000,
388503,1,389201,1736148,389217,25,389202,1600000,
388603,1,389300,1736148,389307,35,389301,1600000,
388703,1,389400,1736148,389407,25,389401,1600000,
388803,1,389501,1736272,389505,27,389501,1600000,
388918,1,389601,1736148,389605,27,389601,1600000,
389004,1,389701,1736148,389720,29,389702,1600000,
389104,1,389801,1736024,389806,40,389802,1600000,
389218,1,389901,1736024,389906,27,389902,1600000,
389307,1,390003,1736024,390022,27,390004,1600000,
389407,1,390102,1736148,390107,37,390103,1600000,
389505,1,390202,1736396,390208,30,390203,1600000,
389605,1,390302,1736768,390307,32,390303,1600000,
389721,1,390403,1736768,390407,30,390403,1600000,
389806,1,390503,1737016,390523,27,390504,1600000,
389906,1,390603,1737264,390607,33,390603,1600000,
390023,1,390704,1737512,390708,31,390705,1600000,
390107,1,390807,1737884,390822,25,390807,1600000,
390208,1,390905,1738164,390910,30,390905,1600000,
390307,1,391005,1738536,391012,29,391005,1600000,
390407,1,391105,1738784,391110,32,391106,1600000,
390523,1,391205,1739032,391210,27,391206,1600000,
390608,1,391306,1739404,391326,29,391306,1600000,
390709,1,391407,1739900,391412,32,391408,1600000,
390823,1,391506,1740148,391524,27,391507,1600000,
390911,1,391608,1740520,391627,27,391608,1600000,
391012,1,391707,1740768,391711,32,391707,1600000,
391110,1,391807,1741140,391812,27,391807,1600000,
391210,1,391907,1741636,391912,32,391908,1600000,
391326,1,392008,1741884,392012,31,392009,1600000,
391412,1,392109,1742256,392127,25,392109,1600000,
391524,1,392209,1742628,392214,32,392210,1600000,
391628,1,392309,1742752,392314,27,392310,1600000,
391711,1,392410,1731716,392420,30,392411,1600000,
391813,1,392510,1741636,392514,35,392511,1600000,
391912,1,392610,1743868,392632,22,392611,1400000,
392013,1,392711,1743868,392717,42,392711,1600000,
392127,1,392811,1743868,392815,27,392811,1600000,
392214,1,392913,1743892,392930,29,392914,1600000,
392314,1,393011,1744016,393016,37,393012,1600000,
392421,1,393112,1744016,393117,25,393112,1600000,
392515,1,393212,1744016,393216,35,393212,1600000,
392632,1,393312,1744016,393317,25,393313,1600000,
392717,1,393412,1744016,393432,29,393413,1600000,
392816,1,393513,1744016,393517,34,393513,1600000,
392930,1,393613,1744016,393617,27,393613,1600000,
393016,1,393713,1744016,393717,31,393714,1600000,
393117,1,393813,1744140,393818,25,393814,1600000,
393216,1,393914,1744116,393932,29,393914,1600000,
393318,1,394014,1744116,394018,27,394014,1600000,
393433,1,394114,1744116,394118,25,394114,1600000,
393517,1,394216,1744116,394232,29,394216,1600000,
393617,1,394315,1744116,394319,32,394315,1600000,
393718,1,394415,1744116,394420,27,394415,1600000,
393818,1,394515,1744116,394519,32,394516,1600000,
393932,1,394615,1744116,394619,30,394616,1600000,
394018,1,394716,1744116,394734,27,394716,1600000,
394118,1,394816,1744116,394821,32,394817,1600000,
394232,1,394916,1744116,394922,27,394917,1600000,
394320,1,395017,1744116,395026,28,395017,1600000,
394420,1,395117,1744116,395121,27,395117,1600000,
394519,1,395217,1744116,395223,27,395218,1600000,
394620,1,395317,1744116,395322,34,395318,1600000,
394734,1,395418,1744116,395422,28,395418,1600000,
394822,1,395518,1744116,395537,27,395518,1600000,
394922,1,395618,1744240,395623,35,395619,1600000,
395027,1,395718,1744240,395723,30,395719,1600000,
395121,1,395820,1744240,395838,29,395821,1600000,
395223,1,395919,1744240,395923,34,395919,1600000,
395322,1,396019,1744240,396025,27,396020,1600000,
395422,1,396120,1744240,396124,29,396120,1400000,
395537,1,396220,1744240,396225,27,396221,1400000,
395623,1,396320,1744364,396341,28,396321,1600000,
395723,1,396420,1744364,396425,35,396421,1600000,
395838,1,396521,1744364,396525,27,396521,1600000,
395923,1,396621,1744364,396625,33,396621,1600000,
396025,1,396721,1744364,396725,29,396722,1600000,
396124,1,396821,1744364,396839,25,396822,1600000,
396226,1,396922,1744340,396926,29,396922,1600000,
396341,1,397022,1744216,397026,27,397022,1600000,
396425,1,397123,1744216,397141,25,397124,1600000,
396525,1,397222,1744240,397227,31,397223,1600000,
396626,1,397323,1744240,397328,30,397323,1600000,
396726,1,397423,1744240,397427,30,397424,1600000,
396839,1,397523,1744240,397528,32,397524,1600000,
396926,1,397624,1744240,397642,27,397624,1600000,
397026,1,397724,1744240,397730,32,397725,1600000,
397141,1,397824,1744488,397828,27,397825,1600000,
397227,1,397924,1744860,397928,34,397925,1600000,
397328,1,398024,1745108,398029,27,398025,1600000,
397428,1,398125,1745480,398144,25,398125,1600000,
397528,1,398225,1745852,398229,33,398226,1600000,
397642,1,398325,1746224,398330,27,398326,1600000,
397731,1,398426,1746472,398443,30,398427,1600000,
397829,1,398526,1746968,398531,67,398526,1600000,
397929,1,398627,1748208,398639,57,398628,1600000,
398029,1,398727,1748976,398731,67,398727,1600000,
398144,1,398827,1748852,398831,50,398827,1600000,
398230,1,398927,1750224,398947,52,398928,1600000,
398330,1,399027,1751332,399033,54,399028,1600000,
398444,1,399128,1751952,399133,66,399128,1600000,
398531,1,399229,1752812,399253,68,399230,1600000,
398639,1,399328,1753928,399334,89,399329,1600000,
398731,1,399429,1754936,399453,65,399429,1600000,
398832,1,399529,1754816,399534,73,399529,1600000,
398947,1,399629,1754704,399633,44,399630,1600000,
399033,1,399732,1755200,399748,25,399732,1600000,
399133,1,399830,1755324,399834,35,399830,1600000,
399253,1,399930,1755696,399936,27,399930,1600000,
399334,1,400030,1755696,400035,30,400031,1600000,
399454,1,400130,1744536,400134,32,400131,1600000,
399534,1,400231,1746272,400252,29,400231,1600000,
399633,1,400332,1749620,400337,35,400332,1600000,
399748,1,400431,1750984,400438,33,400434,1600000,
399834,1,400539,1751108,400554,29,400540,1600000,
399936,1,400582,1750984,400586,31,400582,1600000,
400035,1,400682,1750984,400689,31,400682,1600000,
400135,1,400782,1750984,400787,35,400783,1600000,
400252,1,400882,1751108,400886,25,400883,1600000,
400337,1,400982,1751108,401002,30,400983,1600000,
400438,1,401083,1751108,401087,27,401083,1600000,
400554,1,401185,1750984,401189,30,401185,1600000,
400586,1,401283,1750984,401300,32,401284,1600000,
400689,1,401383,1750984,401388,25,401384,1600000,
400787,1,401484,1750984,401502,29,401484,1600000,
400887,1,401584,1750984,401588,34,401584,1600000,
401002,1,401684,1750984,401688,34,401685,1600000,
401087,1,401784,1750984,401789,30,401785,1600000,
401189,1,401885,1751008,401889,30,401885,1600000,
401300,1,401985,1750992,402003,27,401985,1600000,
401388,1,402085,1750992,402089,30,402085,1600000,
401502,1,402190,1750992,402202,29,402195,1600000,
401588,1,402286,1750992,402306,34,402286,1600000,
401689,1,402386,1750992,402390,37,402386,1600000,
401789,1,402486,1750992,402491,27,402486,1600000,
401889,1,402587,1750992,402593,32,402587,1600000,
402003,1,402687,1750868,402694,32,402688,1600000,
402090,1,402787,1750868,402805,25,402787,1600000,
402202,1,402887,1750876,402892,32,402888,1600000,
402306,1,402987,1750876,402992,29,402988,1600000,
402390,1,403090,1750876,403107,27,403091,1600000,
402492,1,403188,1750876,403192,30,403188,1600000,
402594,1,403288,1750876,403294,27,403289,1600000,
402694,1,403388,1750876,403393,27,403389,1600000,
402805,1,403489,1750876,403493,34,403489,1600000,
402894,1,403589,1750876,403608,32,403589,1600000,
402992,1,403689,1750876,403693,27,403689,1600000,
403107,1,403789,1750876,403793,27,403790,1600000,
403192,1,403892,1750876,403910,27,403892,1600000,
403294,1,403990,1750132,403994,40,403990,1600000,
403393,1,404090,1750132,404097,27,404091,1600000,
403493,1,404191,1750028,404196,30,404191,1600000,
403608,1,404291,1750028,404296,62,404291,1600000,
403693,1,404391,1750028,404410,39,404392,1600000,
403794,1,404491,1750276,404496,32,404492,1600000,
403910,1,404592,1750276,404596,29,404592,1600000,
403994,1,404692,1750276,404698,30,404693,1600000,
404097,1,404792,1750276,404797,27,404793,1600000,
404196,1,404893,1750276,404910,29,404893,1600000,
404297,1,404993,1750248,404997,32,404993,1600000,
404411,1,405093,1750248,405097,29,405094,1600000,
404497,1,405196,1750248,405212,29,405196,1600000,
404596,1,405294,1749256,405298,33,405294,1600000,
404699,1,405394,1749256,405400,33,405394,1600000,
404797,1,405494,1749256,405501,38,405495,1600000,
404911,1,405594,1749256,405599,27,405595,1600000,
404997,1,405695,1749504,405713,30,405695,1600000,
405097,1,405795,1749752,405799,27,405795,1600000,
405212,1,405895,1750028,405899,25,405896,1600000,
405298,1,405997,1750400,406013,29,405997,1600000,
405400,1,406096,1750648,406100,30,406096,1600000,
405501,1,406196,1751020,406202,29,406197,1600000,
405599,1,406296,1751392,406301,27,406297,1600000,
405713,1,406397,1751640,406402,29,406397,1600000,
405799,1,406497,1752012,406515,27,406498,1600000,
405900,1,406597,1752260,406602,32,406598,1600000,
406013,1,406698,1752260,406702,30,406698,1600000,
406100,1,406798,1752260,406802,29,406798,1600000,
406202,1,406898,1752756,406902,29,406898,1600000,
406301,1,406998,1753128,407016,27,406999,1600000,
406402,1,407098,1753500,407103,30,407099,1600000,
406516,1,407199,1753748,407203,25,407199,1600000,
406602,1,407301,1754120,407319,27,407302,1600000,
406702,1,407402,1754492,407406,33,407402,1600000,
406802,1,407502,1754740,407507,27,407502,1600000,
406902,1,407602,1755112,407606,35,407603,1600000,
407016,1,407702,1755360,407708,24,407703,1600000,
407103,1,407803,1755608,407824,30,407804,1600000,
407203,1,407903,1745464,407908,26,407904,1400000,
407319,1,408003,1746332,408016,28,408004,1600000,
407406,1,408104,1749680,408121,16,408104,1400000,
407507,1,408205,1749432,408213,8,408205,1400000,
407607,1,408304,1749432,408311,2,408304,1400000,
407708,1,408404,1749432,408410,9,408405,1400000,
407824,1,408504,1749432,408509,2,408505,1400000,
407908,1,408605,1749432,408627,1,408605,1400000,
408016,1,408705,1749432,408709,13,408705,1400000,
408121,1,408805,1749432,408809,4,408805,1400000,
408214,1,408905,1749456,408926,1,408906,1400000,
408312,1,409006,1749408,409010,11,409006,1400000,
408411,1,409106,1749532,409113,2,409106,1400000,
408509,1,409206,1749656,409211,7,409206,1400000,
408627,1,409306,1749656,409311,13,409307,1400000,
408710,1,409406,1749656,409427,1,409407,1400000,
408810,1,409507,1749796,409511,8,409507,1400000,
408926,1,409607,1749796,409611,6,409607,1400000,
409010,1,409707,1749796,409712,4,409707,1400000,
409113,1,409807,1749796,409814,2,409808,1400000,
409211,1,409907,1749788,409933,4,409908,1400000,
409311,1,410008,1749780,410012,21,410008,1400000,
409427,1,410108,1749780,410112,0,410108,1400000,
409511,1,410208,1749780,410229,4,410211,1400000,
409611,1,410308,1749780,410313,9,410309,1400000,
409712,1,410409,1749780,410415,2,410409,1400000,
409814,1,410509,1749780,410514,10,410509,1400000,
409934,1,410609,1749780,410614,6,410609,1400000,
410013,1,410709,1749780,410734,5,410710,1400000,
410113,1,410810,1749780,410814,10,410810,1400000,
410229,1,410910,1749804,410914,7,410910,1600000,
410313,1,411011,1749804,411029,2,411012,1400000,
410415,1,411110,1749804,411115,7,411111,1400000,
410514,1,411210,1749804,411217,6,411211,1400000,
410614,1,411311,1749804,411315,10,411311,1400000,
410734,1,411411,1749804,411415,2,411411,1400000,
410815,1,411511,1749804,411532,0,411512,1400000,
410914,1,411611,1749804,411616,14,411612,1400000,
411030,1,411711,1749804,411716,1,411712,1400000,
411115,1,411813,1749804,411818,5,411814,1400000,
411217,1,411913,1749656,411917,2,411913,1400000,
411316,1,412013,1749656,412033,8,412013,1400000,
411416,1,412113,1749656,412118,4,412113,1400000,
411532,1,412213,1749656,412217,3,412214,1600000,
411616,1,412313,1749656,412336,2,412314,1600000,
411716,1,412414,1749656,412418,11,412414,1400000,
411818,1,412514,1749656,412520,2,412514,1400000,
411918,1,412614,1749656,412619,10,412615,1400000,
412033,1,412714,1749656,412719,2,412715,1600000,
412118,1,412815,1749656,412836,0,412815,1400000,
412218,1,412915,1749780,412919,10,412915,1400000,
412336,1,413015,1749780,413020,6,413015,1400000,
412419,1,413120,1750028,413137,6,413120,1400000,
412520,1,413215,1750152,413231,4,413216,1400000,
412619,1,413316,1750152,413323,6,413316,1400000,
412719,1,413416,1750152,413421,4,413416,1400000,
412836,1,413516,1750152,413520,6,413516,1600000,
412920,1,413616,1750152,413637,0,413617,1400000,
413020,1,413717,1750152,413722,10,413717,1400000,
413137,1,413817,1750152,413821,4,413817,1400000,
413232,1,413918,1750176,413937,4,413919,1400000,
413323,1,414017,1750176,414022,8,414018,1400000,
413421,1,414118,1750176,414125,2,414118,1400000,
413520,1,414218,1750176,414222,8,414218,1400000,
413638,1,414318,1750176,414323,6,414319,1400000,
413723,1,414418,1750176,414439,2,414419,1400000,
413822,1,414519,1750176,414523,6,414519,1400000,
413937,1,414619,1750176,414623,10,414619,1400000,
414022,1,414720,1750176,414724,4,414720,1400000,
414125,1,414820,1750184,414824,8,414820,1400000,
414223,1,414920,1750184,414941,5,414921,1400000,
414323,1,415020,1750176,415026,8,415021,1400000,
414440,1,415121,1750176,415125,2,415121,1400000,
414523,1,415222,1750152,415241,6,415223,1400000,
414624,1,415321,1750152,415326,8,415322,1400000,
414724,1,415421,1750152,415427,6,415422,1400000,
414825,1,415522,1750152,415526,8,415522,1400000,
414942,1,415622,1750152,415627,2,415622,1400000,
415026,1,415722,1750152,415742,1,415723,1400000,
415125,1,415822,1750152,415827,8,415823,1400000,
415241,1,415923,1750152,415927,2,415923,1400000,
415326,1,416023,1750152,416027,6,416023,1600000,
415428,1,416123,1750152,416127,7,416124,1600000,
415527,1,416223,1750152,416243,0,416224,1400000,
415627,1,416324,1750152,416328,10,416324,1400000,
415742,1,416424,1750152,416428,2,416424,1400000,
415827,1,416524,1750152,416544,4,416526,1400000,
415927,1,416624,1750152,416629,8,416625,1400000,
416028,1,416725,1750152,416732,4,416725,1400000,
416127,1,416825,1750152,416829,8,416825,1400000,
416243,1,416925,1750176,416930,4,416926,1400000,
416328,1,417025,1750176,417047,2,417026,1400000,
416428,1,417126,1750052,417130,4,417126,1400000,
416544,1,417226,1750052,417231,6,417227,1400000,
416629,1,417331,1750052,417347,6,417331,1400000,
416733,1,417426,1750052,417431,6,417427,1400000,
416830,1,417527,1750176,417534,0,417527,1400000,
416931,1,417627,1750300,417632,6,417627,1400000,
417047,1,417727,1750300,417732,6,417728,1400000,
417130,1,417827,1750300,417850,1,417828,1400000,
417231,1,417928,1750300,417932,6,417928,1400000,
417347,1,418028,1750276,418032,7,418028,1400000,
417431,1,418128,1750276,418149,6,418128,1400000,
417536,1,418228,1750276,418233,2,418229,1400000,
417632,1,418329,1750276,418334,4,418329,1400000,
417732,1,418429,1750276,418433,10,418429,1400000,
417850,1,418529,1750276,418533,2,418529,1400000,
417933,1,418629,1750276,418652,1,418630,1400000,
418032,1,418730,1750276,418734,13,418730,1400000,
418149,1,418830,1750276,418834,2,418830,1400000,
418233,1,418930,1750276,418935,6,418931,1400000,
418335,1,419030,1750276,419035,2,419031,1400000,
418434,1,419131,1750152,419151,2,419131,1400000,
418534,1,419231,1750152,419235,11,419231,1400000,
418652,1,419331,1750152,419336,4,419332,1400000,
418734,1,419433,1750152,419451,6,419433,1400000,
418835,1,419532,1750152,419537,4,419532,1400000,
418935,1,419632,1750152,419638,2,419632,1400000,
419035,1,419732,1750152,419737,5,419733,1400000,
