App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:06 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"CPU Load (Normalized) [%]",Time  [ms],"CPU4 Frequency [kHz]",
275018,1,275518,1656276,275528,7,275519,0,
275118,1,275618,1656276,275620,2,275618,0,
275160,0,275719,1656276,275721,4,275719,0,
275224,0,275820,1656276,275822,4,275820,0,
275318,0,275921,1656276,275923,1,275921,0,
275425,0,276021,1656276,276023,7,276021,0,
275529,0,276121,1656276,276124,3,276122,0,
275620,0,276234,1656276,276257,9,276255,0,
275722,0,276328,1656276,276331,12,276329,0,
275822,0,276429,1656276,276431,0,276429,0,
275923,0,276538,1656276,276540,5,276538,0,
276024,0,276629,1656276,276631,4,276629,0,
276124,0,276729,1656276,276732,2,276730,0,
276258,0,276830,1656276,276832,2,276830,0,
276331,0,276930,1656276,276933,1,276931,0,
276432,0,277031,1656276,277033,2,277031,0,
276540,0,277131,1656276,277133,8,277131,0,
276631,0,277231,1656276,277233,2,277232,0,
276732,0,277335,1656276,277337,3,277336,0,
276832,0,277434,1656276,277454,2,277434,0,
276933,0,277534,1656276,277536,2,277535,0,
277033,0,277643,1656276,277645,3,277643,0,
277133,0,277735,1656276,277737,7,277735,0,
277234,0,277835,1656276,277837,4,277835,0,
277338,0,277935,1656276,277937,2,277935,0,
277454,0,278035,1656276,278037,0,278036,0,
277537,0,278136,1656276,278138,3,278137,0,
277645,0,278237,1656276,278241,8,278239,0,
277737,0,278338,1656276,278342,2,278338,0,
277837,0,278438,1656276,278440,2,278438,0,
277937,0,278538,1656276,278540,1,278539,0,
278037,0,278638,1656276,278640,0,278639,0,
278138,0,278738,1656276,278740,6,278739,0,
278241,0,278839,1656276,278841,3,278839,0,
278343,0,278939,1656276,278941,2,278939,0,
278440,0,279039,1656276,279041,1,279040,0,
278540,0,279139,1656276,279141,0,279140,0,
278641,0,279240,1656276,279242,6,279240,0,
278741,0,279340,1656276,279342,2,279340,0,
278841,0,279440,1656276,279442,2,279440,0,
278941,0,279540,1656276,279542,3,279541,0,
279041,0,279641,1656276,279642,4,279641,0,
279141,0,279741,1656276,279748,8,279741,0,
279242,0,279841,1655284,279843,8,279841,0,
279343,0,279941,1655284,279943,4,279942,0,
279442,0,280041,1655284,280044,4,280042,0,
279542,0,280142,1655284,280144,0,280142,0,
279643,0,280244,1655284,280246,5,280244,0,
279748,0,280344,1655284,280346,4,280344,0,
279844,0,280444,1655284,280446,2,280445,0,
279943,0,280544,1655284,280547,1,280545,0,
280044,0,280645,1655284,280647,2,280645,0,
280144,0,280700,1655284,280708,8,280707,0,
280246,0,280796,1655284,280800,7,280796,0,
280346,0,280896,1655284,280898,2,280896,0,
280447,0,280996,1655284,280998,2,280996,0,
280547,0,281096,1655284,281099,2,281097,0,
280647,0,281197,1655284,281199,4,281197,0,
280709,0,281297,1655284,281299,8,281297,0,
280800,0,281397,1655284,281399,5,281398,0,
280898,0,281578,1655744,281626,13,281608,0,
280998,0,281772,1656992,281813,23,281783,0,
281099,0,281956,1659636,281987,25,281968,0,
281199,0,281989,1660296,282001,25,281990,1600000,
281299,0,282002,1660296,282004,12,282002,1600000,
281400,0,282090,1664636,282108,13,282090,1600000,
281771,0,282193,1666540,282195,22,282194,1600000,
281937,0,282293,1666592,282295,11,282294,1600000,
281988,0,282394,1666632,282396,13,282394,1600000,
282001,0,282495,1666632,282500,11,282495,1600000,
282004,0,282595,1666704,282603,10,282596,1600000,
282108,0,282695,1666704,282698,9,282696,1600000,
282195,0,282795,1666648,282797,7,282796,1600000,
282231,1,282896,1666720,282899,10,282897,1600000,
282295,1,282997,1666648,282999,12,282997,1600000,
282396,1,283098,1666720,283101,6,283099,1400000,
282501,1,283198,1666844,283202,10,283199,1400000,
282603,1,283298,1666944,283301,12,283299,1400000,
282698,1,283399,1666944,283401,13,283400,1400000,
282798,1,283501,1666944,283507,9,283504,1400000,
282899,1,283599,1666944,283602,2,283600,1400000,
282999,1,283702,1666944,283709,7,283703,1400000,
283101,1,283800,1666928,283802,14,283801,1400000,
283202,1,283901,1667000,283904,9,283901,1400000,
283301,1,284001,1666928,284003,12,284002,1400000,
283402,1,284101,1667052,284103,5,284101,1400000,
283508,1,284202,1667052,284204,0,284202,1400000,
283602,1,284303,1667052,284305,0,284303,1400000,
283712,1,284403,1667052,284405,2,284404,1400000,
283803,1,284503,1667052,284505,4,284504,1400000,
283904,1,284604,1667052,284606,2,284604,1400000,
284004,1,284704,1667004,284706,4,284704,1400000,
284103,1,284804,1667028,284806,0,284805,1400000,
284204,1,284904,1667472,284906,16,284905,1600000,
284305,1,285008,1667100,285010,15,285008,1600000,
284405,1,285108,1669156,285110,2,285109,1600000,
284506,1,285210,1670396,285212,5,285210,1600000,
284606,1,285317,1671636,285325,13,285320,1600000,
284706,1,285411,1675480,285417,22,285412,1600000,
284806,1,285511,1675676,285517,22,285511,1600000,
284906,1,285613,1675676,285616,20,285614,1600000,
285010,1,285713,1668964,285715,25,285713,1600000,
285110,1,285814,1664648,285817,22,285814,1600000,
285212,1,285915,1664648,285921,19,285916,1600000,
285349,1,286015,1661796,286019,33,286015,1400000,
285420,1,286115,1661796,286119,34,286115,1600000,
285517,1,286215,1661244,286220,8,286215,1600000,
285616,1,286315,1661492,286318,4,286316,1400000,
285715,1,286415,1661492,286419,2,286416,1400000,
285818,1,286518,1661492,286522,4,286518,1400000,
285921,1,286618,1661492,286624,3,286619,1400000,
286020,1,286718,1661492,286721,11,286719,1400000,
286119,1,286818,1661452,286821,2,286819,1400000,
286220,1,286920,1661452,286924,0,286920,1400000,
286318,1,287020,1661508,287024,2,287020,1400000,
286419,1,287120,1661508,287123,9,287120,1400000,
286522,1,287220,1661508,287224,5,287221,1400000,
286624,1,287321,1661508,287324,2,287321,1400000,
286721,1,287422,1661508,287434,2,287423,1400000,
286822,1,287522,1661508,287527,11,287523,1400000,
286924,1,287623,1661384,287626,4,287623,1400000,
287025,1,287723,1661368,287726,2,287724,1400000,
287123,1,287823,1661360,287829,2,287824,1400000,
287225,1,287924,1661360,287927,6,287924,1400000,
287324,1,288024,1661360,288027,2,288024,1400000,
287434,1,288124,1661360,288127,3,288125,1400000,
287527,1,288224,1661360,288231,6,288225,1400000,
287626,1,288328,1661360,288333,2,288329,1400000,
287726,1,288425,1661484,288428,8,288425,1400000,
287829,1,288525,1661484,288528,2,288526,1400000,
287927,1,288625,1661484,288630,2,288626,1400000,
288027,1,288726,1661484,288729,8,288726,1400000,
288127,1,288827,1661468,288830,4,288827,1400000,
288231,1,288926,1661468,288929,4,288926,1400000,
288334,1,289026,1661468,289031,4,289027,1400000,
288428,1,289126,1661468,289130,6,289127,1400000,
288528,1,289228,1661592,289231,4,289229,1400000,
288630,1,289328,1661468,289333,2,289329,1400000,
288729,1,289428,1661468,289434,2,289429,1400000,
288830,1,289479,1661488,289482,27,289480,1400000,
288929,1,289580,1662232,289583,26,289580,1600000,
289031,1,289687,1661612,289690,28,289687,1600000,
289131,1,289788,1663424,289798,29,289789,1600000,
289231,1,289887,1665284,289891,35,289888,1600000,
289334,1,289994,1666588,289999,27,289994,1600000,
289435,1,290088,1667736,290091,29,290089,1600000,
289483,1,290188,1656504,290197,42,290189,1600000,
289584,1,290289,1657000,290293,24,290290,1600000,
289690,1,290393,1657124,290396,12,290394,1400000,
289799,1,290491,1658612,290502,19,290492,1400000,
289891,1,290591,1658560,290596,24,290591,1600000,
289999,1,290691,1658832,290694,11,290692,1400000,
290091,1,290792,1655172,290795,10,290792,1400000,
290197,1,290892,1655296,290895,4,290892,1400000,
290293,1,290992,1655420,290997,3,290993,1400000,
290397,1,291092,1655420,291095,5,291093,1400000,
290503,1,291193,1655296,291196,3,291193,1400000,
290596,1,291295,1655296,291298,2,291295,1400000,
290695,1,291395,1655172,291400,2,291395,1400000,
290795,1,291495,1655172,291498,8,291495,1400000,
290895,1,291595,1655172,291598,2,291596,1400000,
290997,1,291695,1655124,291698,2,291696,1400000,
291095,1,291796,1655124,291801,2,291797,1400000,
291196,1,291896,1655148,291899,5,291897,1400000,
291298,1,291997,1655148,292000,2,291997,1400000,
291401,1,292097,1655148,292100,2,292097,1400000,
291498,1,292197,1655148,292202,0,292198,1400000,
291598,1,292298,1655148,292301,4,292298,1400000,
291699,1,292398,1655148,292401,4,292398,1400000,
291801,1,292498,1655148,292501,0,292498,1400000,
291900,1,292598,1655148,292603,4,292599,1400000,
292000,1,292699,1655148,292701,6,292699,1400000,
292100,1,292802,1655148,292805,6,292802,1400000,
292202,1,292902,1655148,292905,0,292902,1400000,
292301,1,293002,1655148,293008,1,293003,1400000,
292401,1,293103,1655024,293106,7,293103,1400000,
292501,1,293203,1655024,293208,3,293203,1400000,
292603,1,293303,1655024,293306,4,293304,1400000,
292702,1,293403,1654900,293409,2,293404,1400000,
292805,1,293503,1654900,293507,4,293504,1400000,
292905,1,293604,1654900,293607,0,293604,1400000,
293009,1,293704,1654900,293707,4,293705,1400000,
293106,1,293804,1654868,293815,4,293805,1400000,
293208,1,293904,1654744,293907,10,293905,1400000,
293306,1,294005,1654744,294008,4,294005,1400000,
293409,1,294105,1654744,294108,4,294106,1400000,
293507,1,294205,1654868,294210,4,294206,1400000,
293607,1,294306,1654992,294312,7,294307,1400000,
293707,1,294406,1654992,294410,0,294407,1400000,
293815,1,294506,1654992,294509,4,294507,1400000,
293908,1,294607,1654992,294615,1,294607,1400000,
294008,1,294707,1654892,294710,9,294707,1400000,
294108,1,294807,1654868,294810,2,294808,1400000,
294210,1,294907,1654868,294910,4,294908,1400000,
294312,1,295008,1654868,295012,1,295008,1400000,
294410,1,295108,1654868,295111,6,295108,1400000,
294509,1,295208,1654868,295211,2,295209,1400000,
294615,1,295308,1654868,295312,2,295309,1400000,
294710,1,295409,1654868,295414,4,295409,1400000,
294810,1,295509,1654868,295512,6,295509,1400000,
294911,1,295609,1654868,295612,2,295609,1400000,
295013,1,295709,1654868,295712,4,295710,1400000,
295111,1,295810,1654868,295814,2,295810,1400000,
295211,1,295910,1654868,295913,8,295910,1400000,
295312,1,296010,1654868,296013,0,296011,1400000,
295415,1,296110,1654868,296113,2,296111,1400000,
295512,1,296211,1654868,296218,0,296211,1400000,
295612,1,296311,1654868,296314,4,296311,1400000,
295712,1,296411,1654868,296414,5,296412,1400000,
295814,1,296511,1654868,296514,2,296512,1400000,
295913,1,296612,1654868,296616,0,296612,1400000,
296013,1,296712,1654868,296715,3,296712,1400000,
296113,1,296812,1654884,296815,2,296812,1400000,
296218,1,296912,1654884,296915,2,296913,1400000,
296314,1,297012,1654884,297017,4,297013,1400000,
296414,1,297113,1654884,297117,0,297114,1400000,
296514,1,297213,1654884,297221,8,297215,1400000,
296616,1,297313,1654884,297316,5,297314,1400000,
296715,1,297413,1654884,297418,1,297414,1400000,
296815,1,297514,1654884,297516,0,297514,1400000,
296915,1,297614,1654884,297617,2,297614,1400000,
297017,1,297714,1654884,297717,6,297714,1400000,
297117,1,297814,1654876,297819,2,297815,1400000,
297221,1,297914,1654876,297917,0,297915,1400000,
297316,1,298015,1654876,298017,6,298015,1400000,
297418,1,298115,1654876,298118,0,298115,1400000,
297517,1,298215,1654876,298220,0,298216,1400000,
297617,1,298315,1654876,298318,2,298316,1400000,
297717,1,298416,1654876,298419,4,298416,1400000,
297819,1,298516,1654876,298519,0,298516,1400000,
297918,1,298616,1655000,298622,4,298617,1400000,
298018,1,298716,1655000,298719,4,298717,1400000,
298118,1,298817,1655000,298820,10,298817,1400000,
298220,1,298917,1655000,298920,2,298917,1400000,
298319,1,299017,1655000,299023,2,299018,1400000,
298419,1,299121,1655000,299130,0,299121,1400000,
298519,1,299218,1655000,299221,6,299218,1400000,
298622,1,299318,1655000,299321,2,299319,1400000,
298720,1,299418,1655000,299429,1,299419,1400000,
298820,1,299518,1655124,299521,0,299519,1400000,
298920,1,299619,1655124,299622,1,299619,1400000,
299024,1,299719,1655132,299722,6,299719,1400000,
299131,1,299819,1655124,299829,2,299820,1400000,
299221,1,299919,1655124,299922,1,299920,1400000,
299321,1,300020,1655124,300023,4,300020,1400000,
299429,1,300120,1655124,300123,2,300121,1400000,
299521,1,300220,1655124,300231,2,300221,1400000,
299622,1,300320,1655124,300324,6,300321,1400000,
299722,1,300421,1655124,300424,2,300421,1400000,
299829,1,300521,1655124,300524,2,300521,1400000,
299923,1,300621,1655124,300626,6,300622,1400000,
300023,1,300721,1655124,300725,2,300722,1400000,
300124,1,300822,1655124,300825,0,300822,1400000,
300232,1,300922,1655124,300929,3,300923,1400000,
300324,1,301022,1655124,301027,3,301023,1400000,
300424,1,301122,1655000,301125,4,301123,1400000,
300524,1,301223,1655000,301226,2,301223,1400000,
300626,1,301323,1655000,301326,6,301323,1400000,
300725,1,301423,1655000,301428,0,301424,1400000,
300825,1,301523,1655000,301526,4,301524,1400000,
300929,1,301624,1655000,301627,4,301624,1400000,
301027,1,301724,1655000,301727,2,301724,1400000,
301126,1,301824,1655000,301829,2,301825,1400000,
301226,1,301924,1655000,301929,2,301925,1400000,
301326,1,302025,1655000,302028,2,302025,1400000,
301428,1,302125,1655000,302128,8,302125,1400000,
301527,1,302225,1655000,302230,2,302226,1400000,
301627,1,302325,1655000,302328,0,302326,1400000,
301727,1,302426,1655000,302429,3,302426,1400000,
301829,1,302526,1655000,302529,2,302527,1400000,
301929,1,302626,1655000,302631,0,302627,1400000,
302028,1,302726,1655000,302730,4,302727,1400000,
302128,1,302827,1655000,302832,2,302827,1400000,
302230,1,302927,1655000,302930,3,302927,1400000,
302329,1,303027,1655000,303032,2,303028,1400000,
302429,1,303127,1655000,303131,5,303128,1400000,
302529,1,303228,1655000,303231,2,303228,1400000,
302631,1,303328,1655000,303331,6,303328,1400000,
302730,1,303428,1655000,303434,2,303429,1400000,
302833,1,303528,1655000,303531,4,303529,1400000,
302930,1,303629,1655000,303632,1,303629,1400000,
303032,1,303729,1654876,303732,2,303729,1400000,
303131,1,303829,1654876,303833,2,303830,1400000,
303232,1,303930,1654876,303937,1,303933,1400000,
303331,1,304030,1654876,304033,2,304030,1400000,
303434,1,304130,1654876,304133,7,304130,1400000,
303531,1,304230,1654876,304234,2,304231,1400000,
303632,1,304330,1654876,304333,0,304331,1400000,
303732,1,304431,1654876,304434,4,304431,1400000,
303834,1,304531,1654876,304534,4,304531,1400000,
303937,1,304631,1655000,304637,5,304631,1400000,
304033,1,304731,1655000,304734,2,304732,1400000,
304133,1,304832,1654876,304835,2,304832,1400000,
304235,1,304932,1654876,304935,4,304932,1400000,
304334,1,305032,1654876,305044,1,305032,1400000,
304434,1,305132,1654876,305135,4,305133,1400000,
304534,1,305232,1654876,305235,2,305233,1400000,
304637,1,305333,1654876,305336,2,305333,1400000,
304735,1,305433,1654876,305444,2,305433,1400000,
304835,1,305533,1654876,305536,2,305534,1400000,
304935,1,305633,1654876,305636,1,305634,1400000,
305044,1,305734,1654876,305737,5,305734,1400000,
305135,1,305834,1654876,305839,0,305834,1400000,
305236,1,305934,1654876,305937,4,305934,1400000,
305336,1,306034,1654752,306037,1,306035,1400000,
305444,1,306134,1654752,306137,1,306135,1400000,
305536,1,306235,1654752,306244,2,306235,1400000,
305636,1,306335,1654504,306338,8,306335,1400000,
305737,1,306435,1654512,306438,0,306436,1400000,
305840,1,306535,1654512,306538,4,306536,1400000,
305937,1,306636,1654512,306640,1,306636,1400000,
306037,1,306737,1654512,306743,5,306737,1400000,
306137,1,306836,1654504,306839,0,306837,1400000,
306244,1,306936,1654504,306939,3,306937,1400000,
306338,1,307037,1654504,307041,2,307037,1400000,
306439,1,307137,1654504,307140,3,307137,1400000,
306539,1,307237,1654504,307240,1,307238,1400000,
306641,1,307337,1654504,307340,0,307338,1400000,
306743,1,307437,1654380,307442,1,307438,1400000,
306840,1,307538,1658596,307541,25,307538,1400000,
306940,1,307638,1659296,307643,29,307639,1600000,
307042,1,307738,1659576,307743,23,307739,1400000,
307140,1,307839,1661436,307849,28,307839,1600000,
307240,1,307939,1661808,307944,35,307940,1600000,
307341,1,308039,1666272,308042,25,308040,1600000,
307442,1,308140,1674528,308145,30,308141,1600000,
307542,1,308240,1668204,308245,44,308241,1600000,
307644,1,308342,1672296,308351,35,308342,1600000,
307744,1,308444,1672248,308454,43,308444,1600000,
307849,1,308543,1673984,308557,21,308543,1400000,
307944,1,308642,1686736,308659,25,308643,1600000,
308042,1,308743,1690200,308746,17,308743,1400000,
308146,1,308844,1690200,308847,4,308845,1400000,
308246,1,308944,1690200,308948,7,308944,1400000,
308351,1,309044,1690324,309053,6,309044,1400000,
308455,1,309145,1690572,309150,10,309146,1400000,
308559,1,309244,1691068,309248,17,309245,1400000,
308659,1,309345,1692060,309349,23,309345,1500000,
308746,1,309445,1692060,309451,19,309446,1400000,
308847,1,309548,1692680,309551,22,309548,1400000,
308948,1,309648,1692680,309654,16,309649,1400000,
309054,1,309748,1692780,309751,16,309749,1400000,
309151,1,309849,1692780,309853,9,309849,1400000,
309248,1,309949,1692804,309953,11,309950,1400000,
309350,1,310050,1693184,310057,26,310051,1400000,
309452,1,310150,1693440,310155,35,310151,1600000,
309551,1,310251,1693812,310257,27,310251,1600000,
309654,1,310351,1693936,310354,9,310352,1400000,
309751,1,310451,1694060,310455,10,310452,1400000,
309853,1,310552,1694060,310555,4,310552,1400000,
309953,1,310652,1694060,310660,6,310653,1400000,
310058,1,310752,1693936,310757,13,310753,1400000,
310155,1,310853,1693936,310855,9,310853,1400000,
310257,1,310953,1693936,310956,4,310953,1400000,
310355,1,311053,1693936,311057,2,311053,1400000,
310455,1,311153,1693936,311156,4,311154,1400000,
310555,1,311253,1693936,311256,0,311254,1400000,
310660,1,311354,1693936,311358,3,311355,1400000,
310757,1,311456,1693936,311461,3,311456,1400000,
310856,1,311555,1693936,311559,4,311555,1400000,
310956,1,311655,1693936,311660,0,311656,1400000,
311058,1,311755,1693936,311758,2,311756,1400000,
311156,1,311856,1693912,311860,4,311856,1400000,
311257,1,311956,1693912,311959,4,311956,1600000,
311358,1,312056,1694036,312059,4,312057,1400000,
311461,1,312156,1694036,312159,4,312157,1400000,
311560,1,312257,1694160,312262,1,312257,1400000,
311661,1,312357,1694160,312362,10,312358,1400000,
311759,1,312457,1694160,312461,5,312458,1400000,
311860,1,312558,1694160,312561,11,312558,1400000,
311959,1,312658,1694160,312664,19,312659,1400000,
312059,1,312759,1694184,312763,27,312760,1400000,
312160,1,312859,1694184,312865,10,312861,1400000,
312263,1,312960,1694184,312964,16,312960,1400000,
312362,1,313060,1694184,313069,10,313061,1400000,
312462,1,313160,1694184,313163,19,313161,1400000,
312562,1,313261,1694184,313265,18,313261,1400000,
312664,1,313362,1694804,313366,20,313363,1400000,
312764,1,313462,1696168,313475,20,313463,1400000,
312865,1,313562,1695920,313567,18,313563,1400000,
312965,1,313664,1695920,313668,12,313664,1400000,
313070,1,313764,1696044,313767,17,313764,1400000,
313164,1,313864,1696044,313871,6,313865,1400000,
313265,1,313965,1696044,313968,13,313965,1400000,
313367,1,314065,1696044,314070,10,314066,1400000,
313475,1,314165,1696044,314171,10,314166,1400000,
313568,1,314266,1696044,314271,15,314266,1400000,
313669,1,314366,1697756,314369,21,314367,1600000,
313767,1,314466,1697632,314470,7,314467,1400000,
313871,1,314567,1697632,314571,8,314568,1400000,
313968,1,314667,1697632,314671,8,314667,1400000,
314070,1,314767,1697656,314771,7,314768,1400000,
314171,1,314868,1697656,314870,0,314868,1400000,
314271,1,314968,1697780,314973,1,314969,1400000,
314370,1,315068,1697780,315074,2,315069,1400000,
314470,1,315168,1697656,315171,7,315169,1400000,
314571,1,315269,1697160,315272,4,315269,1400000,
314672,1,315369,1697160,315372,0,315369,1400000,
314772,1,315469,1697160,315473,0,315470,1400000,
314871,1,315569,1697160,315572,5,315570,1400000,
314973,1,315670,1697160,315672,4,315670,1400000,
315074,1,315770,1697244,315774,2,315770,1400000,
315172,1,315870,1697244,315874,2,315870,1400000,
315272,1,315970,1697120,315973,4,315971,1400000,
315372,1,316071,1697120,316074,0,316071,1400000,
315474,1,316171,1697120,316174,2,316171,1400000,
315572,1,316271,1697120,316278,4,316272,1400000,
315673,1,316371,1697112,316376,5,316372,1400000,
315775,1,316472,1697112,316475,2,316472,1400000,
315875,1,316572,1697112,316575,4,316572,1400000,
315973,1,316672,1697260,316678,1,316673,1400000,
316074,1,316773,1697212,316777,2,316773,1400000,
316174,1,316873,1697212,316876,2,316873,1400000,
316279,1,316973,1697212,316976,6,316973,1400000,
316376,1,317073,1697212,317084,0,317074,1400000,
316475,1,317174,1697212,317176,2,317174,1400000,
316575,1,317274,1697212,317277,0,317274,1400000,
316678,1,317374,1697212,317377,4,317375,1400000,
316777,1,317474,1697212,317483,2,317475,1400000,
316876,1,317575,1697212,317583,19,317575,1400000,
316976,1,317675,1697212,317679,24,317676,1600000,
317084,1,317776,1697268,317781,30,317778,1600000,
317177,1,317876,1697640,317885,30,317876,1500000,
317277,1,317977,1700244,317985,36,317979,1600000,
317377,1,318077,1701980,318083,31,318077,1400000,
317484,1,318177,1703980,318180,29,318178,1600000,
317583,1,318278,1704584,318285,30,318278,1400000,
317679,1,318378,1704956,318382,34,318379,1600000,
317781,1,318478,1704956,318482,10,318479,1400000,
317886,1,318579,1704956,318583,11,318579,1400000,
317985,1,318679,1704956,318685,12,318679,1400000,
318083,1,318779,1704956,318782,15,318780,1400000,
318180,1,318880,1704956,318883,8,318880,1400000,
318285,1,318980,1704956,318984,7,318980,1400000,
318382,1,319080,1704956,319089,10,319080,1400000,
318482,1,319180,1704956,319183,13,319181,1400000,
318583,1,319281,1704956,319284,10,319281,1400000,
318685,1,319381,1705104,319384,8,319381,1400000,
318783,1,319481,1705104,319485,0,319481,1400000,
318883,1,319581,1705104,319584,2,319582,1400000,
318985,1,319681,1705104,319684,4,319682,1400000,
319091,1,319782,1705056,319785,4,319782,1400000,
319184,1,319882,1705056,319887,3,319883,1400000,
319285,1,319982,1705056,319985,4,319983,1400000,
319384,1,320082,1705056,320086,5,320083,1400000,
319486,1,320183,1705056,320187,6,320183,1400000,
319584,1,320283,1705180,320288,2,320283,1400000,
319685,1,320383,1705180,320387,4,320384,1400000,
319785,1,320483,1705180,320486,2,320484,1400000,
319887,1,320583,1705180,320586,2,320584,1400000,
319985,1,320684,1705180,320694,4,320684,1400000,
320087,1,320784,1704956,320789,10,320785,1400000,
320187,1,320884,1704956,320888,8,320885,1400000,
320288,1,320985,1704956,320988,14,320985,1400000,
320387,1,321086,1704956,321094,18,321087,1400000,
320486,1,321186,1704832,321193,24,321187,1400000,
320587,1,321286,1704584,321296,22,321287,1400000,
320694,1,321386,1704708,321390,19,321386,1400000,
320789,1,321486,1704708,321498,21,321487,1400000,
320888,1,321587,1704708,321590,23,321588,1400000,
320988,1,321687,1704708,321693,19,321688,1400000,
321094,1,321787,1704708,321791,22,321788,1400000,
321193,1,321888,1706692,321895,22,321888,1600000,
321297,1,321988,1707188,321991,32,321988,1600000,
321390,1,322088,1707188,322092,11,322089,1400000,
321498,1,322189,1707188,322193,10,322190,1400000,
321591,1,322289,1707188,322296,11,322289,1400000,
321694,1,322389,1707312,322393,12,322390,1400000,
321792,1,322489,1707312,322492,9,322490,1400000,
321895,1,322590,1707436,322592,3,322590,1400000,
321991,1,322640,1707436,322644,0,322640,1400000,
322092,1,322740,1707380,322743,6,322741,1400000,
322193,1,322840,1707380,322843,0,322841,1400000,
322296,1,322941,1707380,322943,4,322941,1400000,
322394,1,323041,1707256,323045,2,323041,1400000,
322493,1,323141,1707256,323144,2,323141,1400000,
322593,1,323241,1707256,323245,4,323242,1400000,
322645,1,323341,1707404,323345,6,323342,1400000,
322743,1,323442,1707380,323446,8,323442,1400000,
322843,1,323542,1707380,323545,6,323542,1400000,
322944,1,323642,1707380,323645,1,323642,1400000,
323045,1,323742,1707356,323745,4,323743,1400000,
323144,1,323842,1707380,323847,3,323843,1400000,
323245,1,323943,1707380,323946,6,323943,1400000,
323345,1,324043,1707380,324047,4,324043,1400000,
323446,1,324143,1707380,324152,26,324144,1400000,
323545,1,324244,1708428,324257,28,324245,1400000,
323645,1,324344,1709172,324348,34,324345,1600000,
323745,1,324445,1710040,324451,23,324445,1400000,
323847,1,324545,1710040,324555,26,324547,1400000,
323946,1,324645,1712396,324652,34,324646,1600000,
324048,1,324745,1714256,324749,33,324746,1600000,
324153,1,324846,1714256,324851,26,324847,1400000,
324261,1,324946,1714256,324952,33,324947,1400000,
324348,1,325047,1714256,325055,16,325047,1400000,
324451,1,325147,1714256,325152,17,325147,1400000,
324555,1,325247,1714256,325250,8,325248,1400000,
324652,1,325347,1714256,325350,8,325348,1400000,
324749,1,325448,1714132,325454,4,325448,1400000,
324851,1,325549,1714132,325552,2,325549,1400000,
324953,1,325648,1714132,325656,0,325649,1400000,
325055,1,325748,1714156,325751,4,325749,1400000,
325152,1,325849,1714108,325853,2,325849,1400000,
325250,1,325949,1714108,325952,4,325949,1400000,
325350,1,326049,1714108,326052,2,326050,1400000,
325454,1,326149,1714108,326152,4,326150,1400000,
325552,1,326250,1714108,326254,4,326250,1400000,
325657,1,326350,1714108,326354,0,326351,1400000,
325752,1,326450,1714108,326455,4,326451,1400000,
325854,1,326550,1714108,326553,4,326551,1400000,
325952,1,326651,1714108,326657,3,326652,1400000,
326052,1,326751,1713860,326754,9,326751,1400000,
326153,1,326851,1713860,326854,4,326852,1400000,
326255,1,326951,1713860,326954,3,326952,1400000,
326354,1,327052,1713860,327059,2,327052,1400000,
326455,1,327152,1713860,327155,7,327152,1400000,
326554,1,327252,1713860,327255,3,327252,1400000,
326659,1,327352,1713860,327355,2,327353,1400000,
326754,1,327452,1713984,327458,1,327453,1400000,
326855,1,327553,1713984,327556,4,327553,1400000,
326955,1,327653,1713984,327656,11,327654,1400000,
327059,1,327754,1714008,327760,15,327755,1400000,
327155,1,327854,1714008,327861,15,327854,1400000,
327255,1,327954,1714008,327957,20,327955,1400000,
327355,1,328055,1714008,328058,16,328056,1400000,
327458,1,328155,1714008,328161,9,328157,1400000,
327556,1,328255,1714008,328264,15,328256,1400000,
327656,1,328356,1714008,328361,23,328356,1400000,
327760,1,328456,1714132,328460,7,328456,1400000,
327862,1,328556,1714132,328559,6,328556,1400000,
327958,1,328656,1714132,328661,8,328657,1400000,
328059,1,328758,1714132,328762,13,328759,1400000,
328161,1,328858,1714132,328862,4,328859,1400000,
328265,1,328958,1714132,328961,8,328959,1400000,
328361,1,329058,1714132,329064,2,329059,1400000,
328461,1,329159,1714132,329162,8,329159,1400000,
328559,1,329259,1714132,329262,2,329259,1400000,
328662,1,329359,1714132,329362,2,329360,1400000,
328762,1,329459,1714132,329464,4,329460,1400000,
328863,1,329560,1714132,329562,8,329560,1400000,
328961,1,329660,1714132,329663,0,329660,1400000,
329065,1,329761,1715248,329765,14,329762,1400000,
329162,1,329861,1715248,329875,23,329862,1400000,
329263,1,329961,1715372,329968,27,329962,1600000,
329362,1,330065,1715372,330071,32,330066,1400000,
329464,1,330162,1716736,330169,29,330163,1400000,
329563,1,330262,1716488,330267,27,330263,1600000,
329663,1,330363,1716612,330367,31,330364,1500000,
329766,1,330463,1716612,330473,34,330464,1600000,
329875,1,330564,1716612,330568,30,330564,1400000,
329968,1,330664,1716488,330673,28,330665,1400000,
330072,1,330766,1716488,330776,26,330768,1600000,
330170,1,330866,1716488,330869,24,330866,1400000,
330267,1,330966,1716488,330969,8,330966,1400000,
330367,1,331066,1716488,331074,8,331067,1400000,
330473,1,331166,1716488,331170,4,331167,1400000,
330569,1,331268,1716488,331271,3,331268,1400000,
330675,1,331368,1716488,331371,4,331368,1400000,
330777,1,331468,1716580,331472,2,331469,1400000,
