App,Package,Start Time,Duration,Filename
"System",,"Jul 18, 2018 @ 12:45:20 AM","56 min 46 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
35825,1,35879,1731080,35878,0,35881,5,
35881,1,35979,1731168,35978,0,35980,7,
35980,1,36081,1731168,36079,0,36086,1,
36087,1,36184,1731168,36181,0,36193,1,
36194,1,36305,1731168,36299,0,36333,1,
36333,1,36383,1731168,36383,0,36385,5,
36385,1,36484,1731164,36483,0,36485,4,
36485,1,36586,1731288,36585,0,36592,3,
36592,1,36693,1731288,36687,0,36714,2,
36717,1,36785,1731288,36785,0,36787,6,
36787,1,36885,1731288,36885,0,36887,2,
36887,1,36987,1731288,36986,0,36992,1,
36993,1,37092,1731288,37089,0,37102,1,
37103,1,37214,1731380,37204,0,37244,1,
37245,1,37287,1731380,37287,0,37289,7,
37290,1,37388,1731380,37387,0,37390,1,
37390,1,37488,1731380,37488,0,37492,4,
37493,1,37601,1731380,37593,0,37617,2,
37623,1,37689,1731504,37688,0,37691,6,
37691,1,37789,1731504,37789,0,37791,3,
37791,1,37896,1731504,37893,0,37910,3,
37911,1,37996,1731504,37994,0,38006,3,
38007,1,38118,1731504,38106,0,38136,1,
38143,1,38194,1731620,38193,0,38195,5,
38196,1,38294,1731312,38294,0,38296,0,
38296,1,38398,1731312,38396,0,38405,4,
38408,1,38512,1731288,38502,0,38537,2,
38537,1,38596,1731412,38595,0,38597,5,
38597,1,38696,1731536,38695,0,38698,0,
38698,1,38796,1731536,38796,0,38798,0,
38798,1,38901,1731900,38898,0,38937,7,
38937,1,39000,1731212,38999,0,39001,21,
39001,1,39100,1731708,39100,0,39102,21,
39102,1,39200,1731956,39200,0,39202,21,
39203,1,39300,1732172,39300,0,39303,21,
39303,1,39401,1732632,39400,0,39403,18,
39403,1,39501,1732664,39501,0,39504,23,
39504,1,39601,1734048,39601,0,39604,21,
39604,1,39702,1734936,39701,0,39705,12,
39705,1,39802,1734936,39801,0,39805,0,
39805,1,39902,1731828,39902,0,39906,13,
39906,1,40002,1731916,40002,0,40004,19,
40004,1,40103,1731916,40102,0,40105,8,
40105,1,40203,1731916,40202,0,40205,1,
40205,1,40303,1731916,40303,0,40305,0,
40306,1,40404,1731916,40403,0,40407,1,
40408,1,40504,1731956,40503,0,40508,1,
40508,1,40554,1731956,40554,0,40558,2,
40558,1,40654,1731956,40654,0,40658,1,
40658,1,40755,1731956,40754,0,40759,1,
40760,1,40855,1731956,40854,0,40859,2,
40860,1,40955,1731956,40955,0,40959,3,
40959,1,41056,1731956,41055,0,41059,2,
41059,1,41156,1731956,41156,0,41160,2,
41160,1,41256,1731956,41256,0,41260,1,
41260,1,41356,1731956,41356,0,41360,2,
41360,1,41458,1732080,41457,0,41462,6,
41463,1,41557,1732080,41557,0,41561,1,
41562,1,41658,1732080,41657,0,41662,2,
41662,1,41758,1732080,41757,0,41761,1,
41762,1,41858,1732300,41857,0,41861,8,
41861,1,41958,1732776,41957,0,41961,24,
41961,1,42058,1733272,42058,0,42061,26,
42061,1,42158,1733396,42158,0,42162,26,
42162,1,42259,1733876,42258,0,42262,27,
42262,1,42359,1734124,42359,0,42363,26,
42363,1,42459,1735860,42459,0,42468,28,
42468,1,42560,1735900,42560,0,42562,5,
42562,1,42660,1735900,42660,0,42662,2,
42663,1,42761,1732844,42760,0,42764,1,
42764,1,42861,1733156,42861,0,42864,15,
42864,1,42961,1733364,42961,0,42963,23,
42964,1,43062,1732384,43061,0,43064,10,
43064,1,43162,1732384,43161,0,43165,0,
43165,1,43262,1732476,43262,0,43265,0,
43265,1,43363,1732476,43362,0,43366,0,
43366,1,43463,1732440,43462,0,43466,2,
43466,1,43563,1732440,43563,0,43566,1,
43566,1,43663,1732564,43663,0,43666,1,
43666,1,43764,1732564,43763,0,43767,1,
43767,1,43864,1732564,43863,0,43867,4,
43867,1,43964,1730244,43964,0,43968,1,
