App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 03:16:14 PM","1 min 36 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
25917,1,26012,1843008,26011,0,26117,45,
26018,1,26112,1834040,26111,0,26218,5,
26117,1,26212,1834040,26211,0,26319,5,
26218,1,26312,1834040,26312,0,26416,1,
26319,1,26413,1832252,26412,0,26516,1,
26417,1,26513,1832180,26512,0,26616,1,
26516,1,26613,1832180,26612,0,26720,0,
26617,1,26714,1832180,26713,0,26816,15,
26721,1,26813,1832364,26813,0,26916,28,
26816,1,26913,1830356,26913,0,27018,36,
26916,1,27015,1830228,27015,0,27120,34,
27019,1,27116,1830156,27115,0,27221,39,
27120,1,27218,1830264,27217,0,27321,32,
27221,1,27318,1830292,27318,0,27424,40,
27322,1,27419,1835732,27418,0,27523,52,
27424,1,27519,1837676,27519,0,27624,41,
27523,1,27620,1838024,27619,0,27723,30,
27624,1,27720,1838204,27719,0,27825,18,
27724,1,27820,1838240,27820,57,27938,3,
27825,1,27922,1838344,27921,0,28025,3,
27938,1,28021,1836600,28020,0,28124,0,
28025,1,28121,1836508,28121,0,28225,4,
28125,1,28221,1836468,28221,0,28325,3,
28225,1,28322,1836592,28321,0,28425,4,
28326,1,28422,1836592,28422,0,28527,3,
28426,1,28523,1836128,28523,0,28628,2,
28527,1,28624,1836128,28624,0,28730,4,
28628,1,28725,1836128,28725,0,28829,7,
28731,1,28825,1836252,28824,0,28928,4,
28829,1,28925,1836252,28924,0,29028,2,
28929,1,29024,1836252,29024,0,29129,4,
29029,1,29125,1836236,29124,0,29229,5,
29129,1,29225,1836360,29224,0,29331,6,
29229,1,29325,1836236,29325,0,29430,9,
29331,1,29426,1836236,29425,0,29531,2,
29430,1,29526,1836236,29526,0,29629,6,
29532,1,29626,1827520,29626,0,29730,7,
