App,Package,Start Time,Duration,Filename
"System",,"Jul 17, 2018 @ 06:11:05 PM","15 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
54004,1,54102,1815592,54100,0,54106,2,
54107,1,54201,1815584,54201,0,54205,2,
54205,1,54301,1815584,54301,0,54304,5,
54305,1,54403,1815708,54402,0,54405,12,
54405,1,54503,1815832,54502,0,54506,21,
54506,1,54604,1815832,54603,0,54606,26,
54606,1,54704,1815708,54703,0,54708,21,
54708,1,54804,1815944,54804,0,54807,33,
54807,1,54905,1818324,54905,0,54908,25,
54908,1,55006,1818448,55005,0,55008,22,
55008,1,55106,1818448,55105,0,55110,17,
55110,1,55206,1815620,55206,0,55209,25,
55209,1,55310,1826328,55309,0,55313,18,
55313,1,55410,1817772,55409,52,55412,33,
55412,1,55511,1800644,55510,52,55514,15,
55515,1,55611,1800760,55610,52,55619,15,
55621,1,55712,1800008,55711,52,55715,16,
55715,1,55812,1799884,55812,0,55816,3,
55816,1,55913,1799884,55912,0,55916,1,
55916,1,56013,1799884,56012,0,56016,1,
56017,1,56113,1799884,56113,0,56116,3,
56117,1,56213,1799884,56213,0,56217,2,
56218,1,56314,1799864,56313,0,56317,1,
56317,1,56414,1799844,56413,0,56417,1,
56417,1,56514,1799844,56514,0,56517,1,
56517,1,56614,1797192,56614,0,56618,3,
56618,1,56715,1797316,56714,0,56718,1,
56719,1,56815,1797440,56814,0,56819,1,
56819,1,56915,1797440,56915,0,56919,0,
56919,1,57016,1797564,57015,0,57019,2,
57019,1,57116,1797688,57115,0,57120,0,
57120,1,57216,1797812,57216,0,57220,0,
57220,1,57317,1796668,57316,0,57320,1,
57321,1,57417,1796792,57416,0,57420,0,
57420,1,57517,1796916,57516,0,57520,1,
57520,1,57617,1797040,57617,0,57620,3,
57620,1,57717,1797288,57717,0,57719,4,
57719,1,57818,1797412,57817,0,57820,7,
57820,1,57918,1797520,57917,0,57920,23,
57920,1,58018,1797752,58017,0,58020,25,
